Time,Displacement,Tensile strain (Displacement),Force
"93372.0016","-4.9925","-5.7385","-1.4090"
"93391.9983","-4.9925","-5.7385","-1.4099"
"93412.0026","-4.9925","-5.7385","-1.4109"
"93431.9992","-4.9925","-5.7385","-1.4116"
"93452.0035","-4.9925","-5.7385","-1.4124"
"93472.0001","-4.9925","-5.7385","-1.4135"
"93491.9968","-4.9925","-5.7385","-1.4143"
"93512.0010","-4.9925","-5.7385","-1.4147"
"93531.9977","-4.9925","-5.7385","-1.4155"
"93552.0020","-4.9925","-5.7385","-1.4161"
"93571.9986","-4.9925","-5.7385","-1.4168"
"93592.0029","-4.9925","-5.7385","-1.4177"
"93611.9995","-4.9925","-5.7385","-1.4180"
"93632.0038","-4.9925","-5.7385","-1.4186"
"93652.0004","-4.9925","-5.7385","-1.4196"
"93671.9971","-4.9925","-5.7385","-1.4202"
"93692.0013","-4.9925","-5.7385","-1.4208"
"93711.9980","-4.9925","-5.7385","-1.4213"
"93732.0023","-4.9925","-5.7385","-1.4219"
"93751.9989","-4.9925","-5.7385","-1.4225"
"93772.0032","-4.9925","-5.7385","-1.4231"
"93791.9998","-4.9925","-5.7385","-1.4239"
"93811.9965","-4.9925","-5.7385","-1.4246"
"93832.0007","-4.9925","-5.7385","-1.4249"
"93851.9974","-4.9925","-5.7385","-1.4254"
"93872.0016","-4.9925","-5.7385","-1.4258"
"93891.9983","-4.9925","-5.7385","-1.4263"
"93912.0026","-4.9925","-5.7385","-1.4267"
"93931.9992","-4.9925","-5.7385","-1.4270"
"93952.0035","-4.9925","-5.7385","-1.4274"
"93972.0001","-4.9925","-5.7385","-1.4281"
"93991.9968","-4.9925","-5.7385","-1.4287"
"94012.0010","-4.9925","-5.7385","-1.4290"
"94031.9977","-4.9925","-5.7385","-1.4295"
"94052.0020","-4.9925","-5.7385","-1.4294"
"94071.9986","-4.9925","-5.7385","-1.4298"
"94092.0029","-4.9925","-5.7385","-1.4303"
"94111.9995","-4.9925","-5.7385","-1.4309"
"94132.0038","-4.9925","-5.7385","-1.4314"
"94152.0004","-4.9925","-5.7385","-1.4319"
"94171.9971","-4.9925","-5.7385","-1.4321"
"94192.0013","-4.9925","-5.7385","-1.4323"
"94211.9980","-4.9925","-5.7385","-1.4326"
"94232.0023","-4.9925","-5.7385","-1.4330"
"94251.9989","-4.9925","-5.7385","-1.4334"
"94272.0032","-4.9925","-5.7385","-1.4340"
"94291.9998","-4.9925","-5.7385","-1.4341"
"94311.9965","-4.9925","-5.7385","-1.4341"
"94332.0007","-4.9925","-5.7385","-1.4341"
"94351.9974","-4.9925","-5.7385","-1.4345"
"94372.0016","-4.9925","-5.7385","-1.4349"
"94391.9983","-4.9925","-5.7385","-1.4353"
"94412.0026","-4.9925","-5.7385","-1.4357"
"94431.9992","-4.9925","-5.7385","-1.4360"
"94452.0035","-4.9925","-5.7385","-1.4359"
"94472.0001","-4.9925","-5.7385","-1.4364"
"94491.9968","-4.9925","-5.7385","-1.4366"
"94512.0010","-4.9925","-5.7385","-1.4366"
"94531.9977","-4.9925","-5.7385","-1.4369"
"94552.0020","-4.9925","-5.7385","-1.4371"
"94571.9986","-4.9925","-5.7385","-1.4377"
"94592.0029","-4.9925","-5.7385","-1.4379"
"94611.9995","-4.9925","-5.7385","-1.4378"
"94632.0038","-4.9925","-5.7385","-1.4381"
"94652.0004","-4.9925","-5.7385","-1.4382"
"94671.9971","-4.9925","-5.7385","-1.4385"
"94692.0013","-4.9925","-5.7385","-1.4386"
"94711.9980","-4.9925","-5.7385","-1.4388"
"94732.0023","-4.9925","-5.7385","-1.4391"
"94751.9989","-4.9925","-5.7385","-1.4392"
"94772.0032","-4.9925","-5.7385","-1.4391"
"94791.9998","-4.9925","-5.7385","-1.4393"
"94811.9965","-4.9925","-5.7385","-1.4398"
"94832.0007","-4.9925","-5.7385","-1.4397"
"94851.9974","-4.9925","-5.7385","-1.4397"
"94872.0016","-4.9925","-5.7385","-1.4399"
"94891.9983","-4.9925","-5.7385","-1.4399"
"94912.0026","-4.9925","-5.7385","-1.4400"
"94931.9992","-4.9925","-5.7385","-1.4402"
"94952.0035","-4.9925","-5.7385","-1.4401"
"94972.0001","-4.9925","-5.7385","-1.4403"
"94991.9968","-4.9925","-5.7385","-1.4403"
"95012.0010","-4.9925","-5.7385","-1.4402"
"95031.9977","-4.9925","-5.7385","-1.4402"
"95052.0020","-4.9925","-5.7385","-1.4402"
"95071.9986","-4.9925","-5.7385","-1.4405"
"95092.0029","-4.9925","-5.7385","-1.4406"
"95111.9995","-4.9925","-5.7385","-1.4406"
"95132.0038","-4.9925","-5.7385","-1.4406"
"95152.0004","-4.9925","-5.7385","-1.4406"
"95171.9971","-4.9925","-5.7385","-1.4408"
"95192.0013","-4.9925","-5.7385","-1.4407"
"95211.9980","-4.9925","-5.7385","-1.4409"
"95232.0023","-4.9925","-5.7385","-1.4411"
"95251.9989","-4.9925","-5.7385","-1.4409"
"95272.0032","-4.9925","-5.7385","-1.4407"
"95291.9998","-4.9925","-5.7385","-1.4408"
"95311.9965","-4.9925","-5.7385","-1.4409"
"95332.0007","-4.9925","-5.7385","-1.4411"
"95351.9974","-4.9925","-5.7385","-1.4411"
"95372.0016","-4.9925","-5.7385","-1.4410"
"95391.9983","-4.9925","-5.7385","-1.4409"
"95412.0026","-4.9925","-5.7385","-1.4409"
"95431.9992","-4.9925","-5.7385","-1.4409"
"95452.0035","-4.9925","-5.7385","-1.4408"
"95472.0001","-4.9925","-5.7385","-1.4404"
"95491.9968","-4.9925","-5.7385","-1.4404"
"95512.0010","-4.9925","-5.7385","-1.4405"
"95531.9977","-4.9925","-5.7385","-1.4405"
"95552.0020","-4.9925","-5.7385","-1.4406"
"95571.9986","-4.9925","-5.7385","-1.4405"
"95592.0029","-4.9925","-5.7385","-1.4405"
"95611.9995","-4.9925","-5.7385","-1.4407"
"95632.0038","-4.9925","-5.7385","-1.4407"
"95652.0004","-4.9925","-5.7385","-1.4407"
"95671.9971","-4.9925","-5.7385","-1.4405"
"95692.0013","-4.9925","-5.7385","-1.4406"
"95711.9980","-4.9925","-5.7385","-1.4403"
"95732.0023","-4.9925","-5.7385","-1.4400"
"95751.9989","-4.9925","-5.7385","-1.4400"
"95772.0032","-4.9925","-5.7385","-1.4400"
"95791.9998","-4.9925","-5.7385","-1.4398"
"95811.9965","-4.9925","-5.7385","-1.4394"
"95832.0007","-4.9925","-5.7385","-1.4394"
"95851.9974","-4.9925","-5.7385","-1.4397"
"95872.0016","-4.9925","-5.7385","-1.4397"
"95891.9983","-4.9925","-5.7385","-1.4395"
"95912.0026","-4.9925","-5.7385","-1.4395"
"95931.9992","-4.9925","-5.7385","-1.4396"
"95952.0035","-4.9925","-5.7385","-1.4394"
"95972.0001","-4.9925","-5.7385","-1.4391"
"95991.9968","-4.9925","-5.7385","-1.4388"
"96012.0010","-4.9925","-5.7385","-1.4386"
"96031.9977","-4.9925","-5.7385","-1.4386"
"96052.0020","-4.9925","-5.7385","-1.4384"
"96071.9986","-4.9925","-5.7385","-1.4382"
"96092.0029","-4.9925","-5.7385","-1.4379"
"96111.9995","-4.9925","-5.7385","-1.4377"
"96132.0038","-4.9925","-5.7385","-1.4374"
"96152.0004","-4.9925","-5.7385","-1.4376"
"96171.9971","-4.9925","-5.7385","-1.4377"
"96192.0013","-4.9925","-5.7385","-1.4376"
"96211.9980","-4.9925","-5.7385","-1.4374"
"96232.0023","-4.9925","-5.7385","-1.4373"
"96251.9989","-4.9925","-5.7385","-1.4371"
"96272.0032","-4.9925","-5.7385","-1.4369"
"96291.9998","-4.9925","-5.7385","-1.4368"
"96311.9965","-4.9925","-5.7385","-1.4367"
"96332.0007","-4.9925","-5.7385","-1.4368"
"96351.9974","-4.9925","-5.7385","-1.4369"
"96372.0016","-4.9925","-5.7385","-1.4366"
"96391.9983","-4.9925","-5.7385","-1.4360"
"96412.0026","-4.9925","-5.7385","-1.4360"
"96431.9992","-4.9925","-5.7385","-1.4359"
"96452.0035","-4.9925","-5.7385","-1.4357"
"96472.0001","-4.9925","-5.7385","-1.4357"
"96491.9968","-4.9925","-5.7385","-1.4355"
"96512.0010","-4.9925","-5.7385","-1.4354"
"96531.9977","-4.9925","-5.7385","-1.4351"
"96552.0020","-4.9925","-5.7385","-1.4347"
"96571.9986","-4.9925","-5.7385","-1.4348"
"96592.0029","-4.9925","-5.7385","-1.4349"
"96611.9995","-4.9925","-5.7385","-1.4345"
"96632.0038","-4.9925","-5.7385","-1.4344"
"96652.0004","-4.9925","-5.7385","-1.4342"
"96671.9971","-4.9925","-5.7385","-1.4340"
"96692.0013","-4.9925","-5.7385","-1.4337"
"96711.9980","-4.9925","-5.7385","-1.4333"
"96732.0023","-4.9925","-5.7385","-1.4330"
"96751.9989","-4.9925","-5.7385","-1.4331"
"96772.0032","-4.9925","-5.7385","-1.4326"
"96791.9998","-4.9925","-5.7385","-1.4327"
"96811.9965","-4.9925","-5.7385","-1.4325"
"96832.0007","-4.9925","-5.7385","-1.4326"
"96851.9974","-4.9925","-5.7385","-1.4324"
"96859.0012","-4.9925","-5.7385","-1.4322"
"96860.0006","-4.9925","-5.7385","-1.4322"
"96879.9973","-4.9925","-5.7385","-1.4319"
"96885.0021","-4.9925","-5.7385","-1.4319"
"96904.9988","-4.9924","-5.7384","-1.4315"
"96925.0031","-4.9914","-5.7373","-1.4299"
"96944.9997","-4.9884","-5.7338","-1.4263"
"96964.9963","-4.9831","-5.7277","-1.4203"
"96985.0006","-4.9762","-5.7198","-1.4128"
"97004.9973","-4.9692","-5.7117","-1.4054"
"97025.0015","-4.9625","-5.7040","-1.3983"
"97044.9982","-4.9558","-5.6964","-1.3918"
"97065.0024","-4.9491","-5.6886","-1.3856"
"97084.9991","-4.9424","-5.6809","-1.3792"
"97105.0034","-4.9359","-5.6734","-1.3729"
"97125.0000","-4.9292","-5.6658","-1.3668"
"97144.9966","-4.9225","-5.6581","-1.3605"
"97165.0009","-4.9159","-5.6505","-1.3543"
"97184.9976","-4.9093","-5.6429","-1.3481"
"97205.0018","-4.9026","-5.6352","-1.3419"
"97224.9985","-4.8960","-5.6276","-1.3361"
"97245.0027","-4.8894","-5.6200","-1.3296"
"97264.9994","-4.8827","-5.6123","-1.3232"
"97285.0037","-4.8761","-5.6047","-1.3175"
"97305.0003","-4.8695","-5.5971","-1.3117"
"97324.9969","-4.8628","-5.5894","-1.3061"
"97345.0012","-4.8561","-5.5818","-1.3002"
"97364.9979","-4.8495","-5.5742","-1.2941"
"97385.0021","-4.8428","-5.5665","-1.2885"
"97404.9988","-4.8361","-5.5588","-1.2828"
"97425.0031","-4.8296","-5.5513","-1.2766"
"97444.9997","-4.8230","-5.5437","-1.2713"
"97464.9963","-4.8163","-5.5360","-1.2657"
"97485.0006","-4.8096","-5.5283","-1.2598"
"97504.9973","-4.8030","-5.5207","-1.2541"
"97525.0015","-4.7963","-5.5130","-1.2487"
"97544.9982","-4.7896","-5.5052","-1.2434"
"97565.0024","-4.7829","-5.4976","-1.2375"
"97584.9991","-4.7763","-5.4900","-1.2318"
"97605.0034","-4.7696","-5.4823","-1.2263"
"97625.0000","-4.7629","-5.4747","-1.2212"
"97644.9966","-4.7563","-5.4670","-1.2157"
"97665.0009","-4.7496","-5.4593","-1.2102"
"97684.9976","-4.7430","-5.4517","-1.2047"
"97705.0018","-4.7363","-5.4440","-1.1990"
"97724.9985","-4.7295","-5.4362","-1.1940"
"97745.0027","-4.7229","-5.4286","-1.1889"
"97764.9994","-4.7163","-5.4211","-1.1839"
"97785.0037","-4.7096","-5.4133","-1.1783"
"97805.0003","-4.7028","-5.4055","-1.1726"
"97824.9969","-4.6962","-5.3979","-1.1679"
"97845.0012","-4.6895","-5.3902","-1.1625"
"97864.9979","-4.6828","-5.3825","-1.1576"
"97885.0021","-4.6762","-5.3750","-1.1524"
"97904.9988","-4.6696","-5.3674","-1.1470"
"97925.0031","-4.6630","-5.3598","-1.1423"
"97944.9997","-4.6564","-5.3522","-1.1371"
"97964.9963","-4.6496","-5.3444","-1.1320"
"97985.0006","-4.6429","-5.3366","-1.1269"
"98004.9973","-4.6362","-5.3290","-1.1219"
"98025.0015","-4.6295","-5.3213","-1.1168"
"98044.9982","-4.6228","-5.3135","-1.1111"
"98065.0024","-4.6162","-5.3059","-1.1061"
"98084.9991","-4.6096","-5.2984","-1.1015"
"98105.0034","-4.6029","-5.2907","-1.0966"
"98125.0000","-4.5963","-5.2831","-1.0921"
"98144.9966","-4.5897","-5.2755","-1.0870"
"98165.0009","-4.5830","-5.2678","-1.0816"
"98184.9976","-4.5763","-5.2601","-1.0768"
"98205.0018","-4.5697","-5.2525","-1.0717"
"98224.9985","-4.5630","-5.2448","-1.0670"
"98245.0027","-4.5563","-5.2372","-1.0621"
"98264.9994","-4.5496","-5.2295","-1.0575"
"98285.0037","-4.5429","-5.2217","-1.0523"
"98305.0003","-4.5361","-5.2140","-1.0473"
"98324.9969","-4.5296","-5.2064","-1.0424"
"98345.0012","-4.5229","-5.1988","-1.0375"
"98364.9979","-4.5162","-5.1910","-1.0333"
"98385.0021","-4.5096","-5.1835","-1.0284"
"98404.9988","-4.5031","-5.1760","-1.0231"
"98425.0031","-4.4964","-5.1683","-1.0191"
"98444.9997","-4.4897","-5.1605","-1.0144"
"98464.9963","-4.4830","-5.1529","-1.0097"
"98485.0006","-4.4764","-5.1453","-1.0048"
"98504.9973","-4.4696","-5.1375","-0.9995"
"98525.0015","-4.4629","-5.1298","-0.9952"
"98544.9982","-4.4563","-5.1222","-0.9909"
"98565.0024","-4.4497","-5.1146","-0.9856"
"98584.9991","-4.4431","-5.1070","-0.9814"
"98605.0034","-4.4364","-5.0993","-0.9768"
"98625.0000","-4.4297","-5.0917","-0.9720"
"98644.9966","-4.4232","-5.0841","-0.9678"
"98665.0009","-4.4165","-5.0765","-0.9632"
"98684.9976","-4.4097","-5.0687","-0.9583"
"98705.0018","-4.4030","-5.0610","-0.9541"
"98724.9985","-4.3965","-5.0534","-0.9493"
"98745.0027","-4.3898","-5.0457","-0.9446"
"98764.9994","-4.3830","-5.0379","-0.9398"
"98785.0037","-4.3763","-5.0302","-0.9349"
"98805.0003","-4.3697","-5.0226","-0.9302"
"98824.9969","-4.3630","-5.0149","-0.9260"
"98845.0012","-4.3563","-5.0073","-0.9213"
"98864.9979","-4.3497","-4.9997","-0.9167"
"98885.0021","-4.3431","-4.9920","-0.9124"
"98904.9988","-4.3364","-4.9844","-0.9077"
"98925.0031","-4.3298","-4.9767","-0.9036"
"98944.9997","-4.3230","-4.9690","-0.8986"
"98964.9963","-4.3164","-4.9614","-0.8939"
"98985.0006","-4.3098","-4.9538","-0.8901"
"99004.9973","-4.3031","-4.9461","-0.8852"
"99025.0015","-4.2964","-4.9384","-0.8808"
"99044.9982","-4.2898","-4.9308","-0.8763"
"99065.0024","-4.2832","-4.9232","-0.8716"
"99084.9991","-4.2764","-4.9154","-0.8669"
"99105.0034","-4.2698","-4.9078","-0.8621"
"99125.0000","-4.2632","-4.9002","-0.8579"
"99144.9966","-4.2564","-4.8925","-0.8537"
"99165.0009","-4.2497","-4.8847","-0.8492"
"99184.9976","-4.2430","-4.8770","-0.8449"
"99205.0018","-4.2363","-4.8693","-0.8399"
"99224.9985","-4.2297","-4.8617","-0.8357"
"99245.0027","-4.2230","-4.8540","-0.8313"
"99264.9994","-4.2163","-4.8463","-0.8264"
"99285.0037","-4.2096","-4.8386","-0.8222"
"99305.0003","-4.2030","-4.8310","-0.8176"
"99324.9969","-4.1963","-4.8233","-0.8134"
"99345.0012","-4.1896","-4.8156","-0.8088"
"99364.9979","-4.1830","-4.8081","-0.8042"
"99385.0021","-4.1764","-4.8004","-0.7998"
"99404.9988","-4.1696","-4.7927","-0.7952"
"99425.0031","-4.1629","-4.7849","-0.7909"
"99444.9997","-4.1563","-4.7773","-0.7867"
"99464.9963","-4.1496","-4.7696","-0.7821"
"99485.0006","-4.1429","-4.7619","-0.7775"
"99504.9973","-4.1362","-4.7543","-0.7732"
"99525.0015","-4.1296","-4.7467","-0.7684"
"99544.9982","-4.1230","-4.7390","-0.7640"
"99565.0024","-4.1163","-4.7314","-0.7599"
"99584.9991","-4.1097","-4.7237","-0.7548"
"99605.0034","-4.1030","-4.7161","-0.7508"
"99625.0000","-4.0964","-4.7085","-0.7461"
"99644.9966","-4.0897","-4.7008","-0.7419"
"99665.0009","-4.0829","-4.6930","-0.7378"
"99684.9976","-4.0763","-4.6854","-0.7331"
"99705.0018","-4.0697","-4.6778","-0.7288"
"99724.9985","-4.0630","-4.6701","-0.7242"
"99745.0027","-4.0563","-4.6624","-0.7196"
"99764.9994","-4.0496","-4.6548","-0.7157"
"99785.0037","-4.0430","-4.6471","-0.7112"
"99805.0003","-4.0362","-4.6394","-0.7064"
"99824.9969","-4.0296","-4.6317","-0.7027"
"99845.0012","-4.0230","-4.6241","-0.6981"
"99864.9979","-4.0163","-4.6164","-0.6938"
"99885.0021","-4.0097","-4.6088","-0.6894"
"99904.9988","-4.0030","-4.6011","-0.6853"
"99925.0031","-3.9962","-4.5934","-0.6810"
"99944.9997","-3.9896","-4.5858","-0.6766"
"99964.9963","-3.9829","-4.5781","-0.6724"
"99985.0006","-3.9762","-4.5703","-0.6679"
"100004.9973","-3.9696","-4.5628","-0.6638"
"100025.0015","-3.9631","-4.5553","-0.6593"
"100044.9982","-3.9564","-4.5476","-0.6552"
"100065.0024","-3.9497","-4.5399","-0.6511"
"100084.9991","-3.9431","-4.5323","-0.6468"
"100105.0034","-3.9364","-4.5246","-0.6427"
"100125.0000","-3.9297","-4.5169","-0.6380"
"100144.9966","-3.9230","-4.5092","-0.6336"
"100165.0009","-3.9163","-4.5015","-0.6296"
"100184.9976","-3.9097","-4.4939","-0.6254"
"100205.0018","-3.9030","-4.4862","-0.6215"
"100224.9985","-3.8963","-4.4785","-0.6172"
"100245.0027","-3.8895","-4.4707","-0.6132"
"100264.9994","-3.8829","-4.4631","-0.6089"
"100285.0037","-3.8763","-4.4555","-0.6042"
"100305.0003","-3.8695","-4.4477","-0.6000"
"100324.9969","-3.8629","-4.4401","-0.5958"
"100345.0012","-3.8563","-4.4326","-0.5916"
"100364.9979","-3.8497","-4.4249","-0.5878"
"100385.0021","-3.8430","-4.4172","-0.5835"
"100404.9988","-3.8364","-4.4096","-0.5797"
"100425.0031","-3.8297","-4.4020","-0.5758"
"100444.9997","-3.8230","-4.3942","-0.5711"
"100464.9963","-3.8163","-4.3865","-0.5672"
"100485.0006","-3.8096","-4.3789","-0.5630"
"100504.9973","-3.8030","-4.3712","-0.5587"
"100525.0015","-3.7964","-4.3636","-0.5545"
"100544.9982","-3.7897","-4.3560","-0.5503"
"100565.0024","-3.7830","-4.3483","-0.5461"
"100584.9991","-3.7765","-4.3408","-0.5421"
"100605.0034","-3.7698","-4.3331","-0.5378"
"100625.0000","-3.7630","-4.3253","-0.5335"
"100644.9966","-3.7563","-4.3176","-0.5297"
"100665.0009","-3.7497","-4.3100","-0.5255"
"100684.9976","-3.7430","-4.3023","-0.5213"
"100705.0018","-3.7363","-4.2946","-0.5170"
"100724.9985","-3.7296","-4.2869","-0.5136"
"100745.0027","-3.7230","-4.2793","-0.5097"
"100764.9994","-3.7163","-4.2716","-0.5057"
"100785.0037","-3.7096","-4.2639","-0.5019"
"100805.0003","-3.7030","-4.2563","-0.4980"
"100824.9969","-3.6964","-4.2487","-0.4942"
"100845.0012","-3.6898","-4.2411","-0.4905"
"100864.9979","-3.6832","-4.2335","-0.4861"
"100885.0021","-3.6764","-4.2258","-0.4820"
"100904.9988","-3.6697","-4.2181","-0.4781"
"100925.0031","-3.6631","-4.2105","-0.4738"
"100944.9997","-3.6563","-4.2026","-0.4697"
"100964.9963","-3.6496","-4.1949","-0.4658"
"100985.0006","-3.6430","-4.1874","-0.4618"
"101004.9973","-3.6364","-4.1798","-0.4576"
"101025.0015","-3.6297","-4.1721","-0.4534"
"101044.9982","-3.6231","-4.1645","-0.4490"
"101065.0024","-3.6165","-4.1569","-0.4455"
"101084.9991","-3.6098","-4.1492","-0.4414"
"101105.0034","-3.6031","-4.1414","-0.4372"
"101125.0000","-3.5964","-4.1338","-0.4327"
"101144.9966","-3.5896","-4.1260","-0.4287"
"101165.0009","-3.5830","-4.1183","-0.4248"
"101184.9976","-3.5762","-4.1106","-0.4206"
"101205.0018","-3.5695","-4.1029","-0.4163"
"101224.9985","-3.5629","-4.0952","-0.4124"
"101245.0027","-3.5563","-4.0877","-0.4080"
"101264.9994","-3.5496","-4.0800","-0.4039"
"101285.0037","-3.5429","-4.0723","-0.4000"
"101305.0003","-3.5364","-4.0648","-0.3961"
"101324.9969","-3.5298","-4.0572","-0.3920"
"101345.0012","-3.5231","-4.0495","-0.3881"
"101364.9979","-3.5164","-4.0418","-0.3844"
"101385.0021","-3.5097","-4.0342","-0.3806"
"101404.9988","-3.5030","-4.0264","-0.3766"
"101425.0031","-3.4962","-4.0186","-0.3721"
"101444.9997","-3.4895","-4.0109","-0.3680"
"101464.9963","-3.4829","-4.0033","-0.3642"
"101485.0006","-3.4763","-3.9957","-0.3601"
"101504.9973","-3.4697","-3.9881","-0.3558"
"101525.0015","-3.4630","-3.9804","-0.3517"
"101544.9982","-3.4563","-3.9727","-0.3475"
"101565.0024","-3.4497","-3.9652","-0.3434"
"101584.9991","-3.4429","-3.9574","-0.3393"
"101605.0034","-3.4362","-3.9496","-0.3352"
"101625.0000","-3.4295","-3.9420","-0.3310"
"101644.9966","-3.4230","-3.9344","-0.3267"
"101665.0009","-3.4162","-3.9267","-0.3225"
"101684.9976","-3.4095","-3.9190","-0.3182"
"101705.0018","-3.4029","-3.9114","-0.3140"
"101724.9985","-3.3963","-3.9038","-0.3099"
"101745.0027","-3.3896","-3.8960","-0.3061"
"101764.9994","-3.3829","-3.8884","-0.3021"
"101785.0037","-3.3763","-3.8808","-0.2978"
"101805.0003","-3.3696","-3.8731","-0.2937"
"101824.9969","-3.3630","-3.8655","-0.2894"
"101845.0012","-3.3563","-3.8578","-0.2850"
"101864.9979","-3.3495","-3.8501","-0.2812"
"101885.0021","-3.3429","-3.8425","-0.2770"
"101904.9988","-3.3362","-3.8348","-0.2731"
"101925.0031","-3.3295","-3.8270","-0.2690"
"101944.9997","-3.3229","-3.8194","-0.2649"
"101964.9963","-3.3164","-3.8119","-0.2607"
"101985.0006","-3.3097","-3.8042","-0.2567"
"102004.9973","-3.3030","-3.7965","-0.2529"
"102025.0015","-3.2964","-3.7889","-0.2485"
"102044.9982","-3.2897","-3.7813","-0.2442"
"102065.0024","-3.2830","-3.7735","-0.2402"
"102084.9991","-3.2763","-3.7658","-0.2362"
"102105.0034","-3.2696","-3.7582","-0.2321"
"102125.0000","-3.2629","-3.7505","-0.2278"
"102144.9966","-3.2563","-3.7429","-0.2236"
"102165.0009","-3.2496","-3.7352","-0.2195"
"102184.9976","-3.2429","-3.7275","-0.2154"
"102205.0018","-3.2363","-3.7198","-0.2113"
"102224.9985","-3.2296","-3.7122","-0.2072"
"102245.0027","-3.2229","-3.7044","-0.2033"
"102264.9994","-3.2162","-3.6968","-0.1992"
"102285.0037","-3.2097","-3.6893","-0.1952"
"102305.0003","-3.2030","-3.6816","-0.1911"
"102324.9969","-3.1963","-3.6739","-0.1869"
"102345.0012","-3.1897","-3.6663","-0.1832"
"102364.9979","-3.1831","-3.6587","-0.1793"
"102385.0021","-3.1764","-3.6510","-0.1750"
"102404.9988","-3.1697","-3.6433","-0.1707"
"102425.0031","-3.1631","-3.6357","-0.1666"
"102444.9997","-3.1564","-3.6281","-0.1630"
"102464.9963","-3.1498","-3.6205","-0.1590"
"102485.0006","-3.1431","-3.6128","-0.1550"
"102504.9973","-3.1364","-3.6051","-0.1511"
"102525.0015","-3.1298","-3.5975","-0.1467"
"102544.9982","-3.1232","-3.5898","-0.1429"
"102565.0024","-3.1164","-3.5821","-0.1390"
"102584.9991","-3.1097","-3.5744","-0.1349"
"102605.0034","-3.1032","-3.5669","-0.1305"
"102625.0000","-3.0965","-3.5592","-0.1265"
"102644.9966","-3.0897","-3.5514","-0.1226"
"102665.0009","-3.0831","-3.5437","-0.1189"
"102684.9976","-3.0764","-3.5361","-0.1146"
"102705.0018","-3.0697","-3.5284","-0.1106"
"102724.9985","-3.0630","-3.5207","-0.1066"
"102745.0027","-3.0563","-3.5130","-0.1026"
"102764.9994","-3.0497","-3.5054","-0.0988"
"102785.0037","-3.0430","-3.4977","-0.0944"
"102805.0003","-3.0364","-3.4901","-0.0905"
"102824.9969","-3.0297","-3.4824","-0.0863"
"102845.0012","-3.0230","-3.4748","-0.0825"
"102864.9979","-3.0164","-3.4671","-0.0787"
"102885.0021","-3.0097","-3.4594","-0.0748"
"102904.9988","-3.0029","-3.4517","-0.0708"
"102925.0031","-2.9964","-3.4441","-0.0666"
"102944.9997","-2.9898","-3.4365","-0.0626"
"102964.9963","-2.9830","-3.4288","-0.0588"
"102985.0006","-2.9764","-3.4211","-0.0549"
"103004.9973","-2.9698","-3.4135","-0.0510"
"103025.0015","-2.9631","-3.4059","-0.0472"
"103044.9982","-2.9564","-3.3982","-0.0433"
"103065.0024","-2.9498","-3.3905","-0.0391"
"103084.9991","-2.9431","-3.3828","-0.0351"
"103105.0034","-2.9364","-3.3752","-0.0314"
"103125.0000","-2.9297","-3.3675","-0.0269"
"103144.9966","-2.9230","-3.3597","-0.0226"
"103165.0009","-2.9163","-3.3520","-0.0192"
"103184.9976","-2.9097","-3.3445","-0.0155"
"103205.0018","-2.9030","-3.3368","-0.0114"
"103224.9985","-2.8963","-3.3290","-0.0072"
"103245.0027","-2.8897","-3.3215","-0.0035"
"103264.9994","-2.8831","-3.3139","0.0001"
"103285.0037","-2.8764","-3.3062","0.0041"
"103305.0003","-2.8697","-3.2985","0.0079"
"103324.9969","-2.8630","-3.2908","0.0120"
"103345.0012","-2.8563","-3.2831","0.0161"
"103364.9979","-2.8496","-3.2754","0.0201"
"103385.0021","-2.8429","-3.2677","0.0240"
"103404.9988","-2.8363","-3.2601","0.0277"
"103425.0031","-2.8296","-3.2524","0.0313"
"103444.9997","-2.8230","-3.2448","0.0357"
"103464.9963","-2.8164","-3.2372","0.0396"
"103485.0006","-2.8097","-3.2295","0.0436"
"103504.9973","-2.8031","-3.2220","0.0474"
"103525.0015","-2.7964","-3.2142","0.0513"
"103544.9982","-2.7896","-3.2064","0.0553"
"103565.0024","-2.7830","-3.1988","0.0591"
"103584.9991","-2.7764","-3.1912","0.0632"
"103605.0034","-2.7696","-3.1835","0.0675"
"103625.0000","-2.7629","-3.1757","0.0712"
"103644.9966","-2.7562","-3.1681","0.0750"
"103665.0009","-2.7496","-3.1604","0.0790"
"103684.9976","-2.7429","-3.1527","0.0830"
"103705.0018","-2.7362","-3.1451","0.0867"
"103724.9985","-2.7296","-3.1375","0.0906"
"103745.0027","-2.7229","-3.1298","0.0947"
"103764.9994","-2.7163","-3.1222","0.0987"
"103785.0037","-2.7096","-3.1145","0.1021"
"103805.0003","-2.7029","-3.1067","0.1063"
"103824.9969","-2.6963","-3.0991","0.1104"
"103845.0012","-2.6896","-3.0914","0.1139"
"103864.9979","-2.6828","-3.0837","0.1178"
"103885.0021","-2.6762","-3.0761","0.1217"
"103904.9988","-2.6697","-3.0686","0.1257"
"103925.0031","-2.6630","-3.0609","0.1295"
"103944.9997","-2.6563","-3.0533","0.1329"
"103964.9963","-2.6497","-3.0457","0.1370"
"103985.0006","-2.6431","-3.0381","0.1409"
"104004.9973","-2.6363","-3.0303","0.1446"
"104025.0015","-2.6297","-3.0226","0.1485"
"104044.9982","-2.6230","-3.0149","0.1522"
"104065.0024","-2.6163","-3.0072","0.1560"
"104084.9991","-2.6096","-2.9996","0.1601"
